category,name,rating,number_of_reviews,love,price,value_price,URL,ingredients,online_only,brand,main_accords,notes
Cologne,man,4.5,69,3100,92.0,92.0,https://www.sephora.com/product/man-P393754?icid2=products grid:p393754,Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Citronellol- Ethylhexyl Salicylate- Coumarin- Butyl Methoxydibenzoylmethane- Butylphenyl Methylpropional- Bht- Citral- Geraniol. ,0,Judith Williams,"[""woody"", ""aromatic"", ""fresh spicy"", ""floral"", ""green"", ""white floral""]","{""middle"": [""Rosemary"", ""Coriander"", ""Lavender"", ""Violet"", ""Freesia"", ""Lily"", ""Jasmine""], ""base"": [""Patchouli"", ""Oakmoss"", ""Sandalwood"", ""Vetiver"", ""Teak Wood"", ""Cedar"", ""Amber"", ""Musk""], ""top"": [""Bergamot"", ""Pineapple"", ""Melon"", ""Pear"", ""Mint""]}"
Cologne,men,5.0,84,2200,93.0,93.0,https://www.sephora.com/product/men-P36840?icid2=products grid:p36840,unknown,0,M Asam,"[""aromatic"", ""warm spicy"", ""citrus"", ""patchouli"", ""soft spicy""]","[""Coriander"", ""Patchouli"", ""Mandarin Orange"", ""Cardamom"", ""Lemon""]"
Cologne,pour homme,5.0,288,8300,115.0,158.0,https://www.sephora.com/product/pour-homme-P219907?skuId=1359298&icid2=products grid:p219907,"Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Linalool- Water- Limonene- 
Ethylhexyl- Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- 
Butyl Methylpropional- Alpha-Isomethyl Ionone- Citronellol- Citral- Couramin- Geraniol- 
Ci 60730 (Ext. Violet 2)- Ci 42090 (Blue I)- Ci 19140 (Yellow 5).",0,Parfumerie Bruckner,"[""woody"", ""aromatic"", ""fresh spicy"", ""citrus"", ""white floral"", ""balsamic""]","{""middle"": [""Jasmine"", ""Geranium""], ""base"": [""Cedar"", ""Pine Tree"", ""Sandalwood""], ""top"": [""Citruses"", ""Bergamot"", ""Lavender""]}"
Cologne,man,4.5,69,3100,92.0,92.0,https://www.sephora.com/product/man-P393754?icid2=products grid:p393754,Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Citronellol- Ethylhexyl Salicylate- Coumarin- Butyl Methoxydibenzoylmethane- Butylphenyl Methylpropional- Bht- Citral- Geraniol. ,0,Puma,"[""ozonic"", ""citrus"", ""aquatic"", ""woody"", ""fruity"", ""sweet""]","{""middle"": [""Pineapple"", ""Jasmine"", ""Watermelon""], ""base"": [""Amber"", ""Oakmoss"", ""Cedar""], ""top"": [""Tagetes"", ""Japanese Orange"", ""Lemon""]}"
Cologne,noir,4.5,62,2500,128.0,128.0,https://www.sephora.com/product/noir-P376714?icid2=products grid:p376714,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Citronellol- Cinnamyl Alcohol- Benzyl Benzoate- Hydroxycitronellal- Alpha-Isomethyl Ionone- Coumarin- Geraniol- Citral- Benzyl Alcohol- Farnesol- Eugenol ,0,Agua de Sevilla,"[""balsamic"", ""fresh spicy"", ""warm spicy"", ""amber"", ""aromatic""]","{""middle"": [""Black Pepper"", ""Cinnamon"", ""Bay Leaf"", ""Vanilla"", ""Bourbon Geranium"", ""Patchouli"", ""Sandalwood""], ""base"": [""Patchouli"", ""Sandalwood"", ""Vetiver"", ""Amber"", ""Labdanum"", ""Pimento"", ""Myrrh""], ""top"": [""Cinnamon"", ""Lavender"", ""Cassis"", ""Bourbon Geranium"", ""elemi"", ""Star Anise"", ""Nutmeg""]}"
Cologne,colonia,4.5,76,2700,66.0,66.0,https://www.sephora.com/product/colonia-P163604?icid2=products grid:p163604,unknown,1,Antonio Miro,"[""citrus"", ""woody"", ""aromatic"", ""balsamic"", ""patchouli""]","{""middle"": [""Sage"", ""Black Currant""], ""base"": [""Sandalwood"", ""Patchouli""], ""top"": [""Petitgrain"", ""Bergamot"", ""Amalfi Lemon"", ""Mandarin Orange""]}"
Perfume,florabotanica,4.5,360,11100,107.0,107.0,https://www.sephora.com/product/florabotanica-P377672?icid2=products grid:p377672,unknown,0,Balenciaga,"[""green"", ""aromatic"", ""rose"", ""floral"", ""woody""]","{""middle"": [""Rose"", ""Carnation"", ""cannabis""], ""base"": [""Vetiver"", ""Amber""], ""top"": [""Mint""]}"
Cologne,noir,4.5,62,2500,128.0,128.0,https://www.sephora.com/product/noir-P376714?icid2=products grid:p376714,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Citronellol- Cinnamyl Alcohol- Benzyl Benzoate- Hydroxycitronellal- Alpha-Isomethyl Ionone- Coumarin- Geraniol- Citral- Benzyl Alcohol- Farnesol- Eugenol ,0,Germaine de Capuccini,"[""green"", ""woody"", ""fruity"", ""leather"", ""warm spicy""]","{""middle"": [""Woody Notes"", ""Leather"", ""Gardenia""], ""base"": [""Musk"", ""Spicy Notes""], ""top"": [""Citruses"", ""Green Notes"", ""Fruity Notes""]}"
Cologne,man,4.5,43,1000,95.0,95.0,https://www.sephora.com/product/man-P272041?skuId=1293901&icid2=products grid:p272041,Alcohol Denat. (Sd Alcohol 39-C)- Water- Fragrance- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Citronellol- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Coumarin- Benzyl Benzoate- Geraniol- Citral- Ci 60730 (Ext. Violet 2)- Bht.,1,Judith Williams,"[""woody"", ""aromatic"", ""fresh spicy"", ""floral"", ""green"", ""white floral""]","{""middle"": [""Rosemary"", ""Coriander"", ""Lavender"", ""Violet"", ""Freesia"", ""Lily"", ""Jasmine""], ""base"": [""Patchouli"", ""Oakmoss"", ""Sandalwood"", ""Vetiver"", ""Teak Wood"", ""Cedar"", ""Amber"", ""Musk""], ""top"": [""Bergamot"", ""Pineapple"", ""Melon"", ""Pear"", ""Mint""]}"
Cologne,gentleman,4.5,17,1500,94.0,94.0,https://www.sephora.com/product/gentleman-P423431?icid2=products grid:p423431,Alcohol- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Alpha-Isomethyl Ionone- Citronellol- Butyl Methoxydibenzoylmethane- Butylene Glycol- Dicaprylate/Dicaprate- Bht- Citral- Geraniol- Methyl 2-Octynoate- Tocopherol- Ext. Violet 2 (Ci 60730)- Yellow 5 (Ci 19140)- Red 4 (Ci 14700)- Blue 1 (Ci 42090).,0,Marbert,"[""musky"", ""balsamic"", ""animalic"", ""amber"", ""woody"", ""aromatic""]","{""middle"": [""Vetiver"", ""Jasmine"", ""Geranium"", ""Patchouli"", ""Virginia Cedar"", ""Rose""], ""base"": [""Musk"", ""French labdanum"", ""oak moss"", ""Olibanum"", ""Civetta"", ""Leather""], ""top"": [""Galbanum"", ""Artemisia"", ""Bergamot"", ""Amalfi Lemon"", ""Tarragon""]}"
Cologne,gentleman,4.5,17,1500,94.0,94.0,https://www.sephora.com/product/gentleman-P423431?icid2=products grid:p423431,Alcohol- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Alpha-Isomethyl Ionone- Citronellol- Butyl Methoxydibenzoylmethane- Butylene Glycol- Dicaprylate/Dicaprate- Bht- Citral- Geraniol- Methyl 2-Octynoate- Tocopherol- Ext. Violet 2 (Ci 60730)- Yellow 5 (Ci 19140)- Red 4 (Ci 14700)- Blue 1 (Ci 42090).,0,Parfumerie Bruckner,"[""woody"", ""balsamic"", ""musky"", ""citrus"", ""amber"", ""aromatic""]","{""middle"": [""Cedar"", ""Sandalwood""], ""base"": [""Tonka Bean"", ""Amber"", ""White Musk""], ""top"": [""Lemon"", ""Mandarin Orange""]}"
Cologne,pour homme,4.5,116,1800,90.0,90.0,https://www.sephora.com/product/pour-homme-P0901?icid2=products grid:p0901,unknown,0,Parfumerie Bruckner,"[""woody"", ""aromatic"", ""fresh spicy"", ""citrus"", ""white floral"", ""balsamic""]","{""middle"": [""Jasmine"", ""Geranium""], ""base"": [""Cedar"", ""Pine Tree"", ""Sandalwood""], ""top"": [""Citruses"", ""Bergamot"", ""Lavender""]}"
Cologne,man,4.5,43,1000,95.0,95.0,https://www.sephora.com/product/man-P272041?skuId=1293901&icid2=products grid:p272041,Alcohol Denat. (Sd Alcohol 39-C)- Water- Fragrance- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Citronellol- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Coumarin- Benzyl Benzoate- Geraniol- Citral- Ci 60730 (Ext. Violet 2)- Bht.,1,Puma,"[""ozonic"", ""citrus"", ""aquatic"", ""woody"", ""fruity"", ""sweet""]","{""middle"": [""Pineapple"", ""Jasmine"", ""Watermelon""], ""base"": [""Amber"", ""Oakmoss"", ""Cedar""], ""top"": [""Tagetes"", ""Japanese Orange"", ""Lemon""]}"
Perfume,balenciaga paris,4.5,145,7000,117.0,117.0,https://www.sephora.com/product/balenciaga-paris-P305801?icid2=products grid:p305801,unknown,0,Balenciaga,"[""floral"", ""powdery"", ""woody"", ""ozonic"", ""aquatic""]","[""Carnation"", ""Patchouli"", ""Virginia Cedar"", ""Violet"", ""Violet Leaf""]"
Cologne,pour homme,5.0,31,3300,94.0,94.0,https://www.sephora.com/product/pour-homme-P4957?icid2=products grid:p4957,unknown,0,Parfumerie Bruckner,"[""woody"", ""aromatic"", ""fresh spicy"", ""citrus"", ""white floral"", ""balsamic""]","{""middle"": [""Jasmine"", ""Geranium""], ""base"": [""Cedar"", ""Pine Tree"", ""Sandalwood""], ""top"": [""Citruses"", ""Bergamot"", ""Lavender""]}"
Perfume,indigo,4.5,480,17700,74.0,74.0,https://www.sephora.com/product/indigo-P385317?icid2=products grid:p385317,Alcohol Denat.- Fragrance- Water- Cinnamal- Limonene- Linalool- Geraniol- Citronellol- Citral- Benzyl Alcohol- Coumarin.,0,Attar Collection,"[""warm spicy"", ""woody"", ""patchouli"", ""balsamic"", ""powdery""]","{""middle"": [""iris"", ""Cedar"", ""Patchouli""], ""base"": [""Amber"", ""Sandalwood"", ""White Musk""], ""top"": [""Cardamom"", ""Green Apple""]}"
Perfume,midnight oud,4.0,22,2000,145.0,145.0,https://www.sephora.com/product/midnight-oud-P395301?icid2=products grid:p395301,Alcohol Denat.- Fragrance- Water- Butylphenyl Methylpropional- Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde- Citronellol- Geraniol- Hydroxycitronellal- Linalool- Limonene- Alpha-Isomethyl Ionone- Citral- Farnesol- Eugenol- Benzyl Alcohol- Isoeugenol- Benzyl Benzoate. ,0,Queen B,"[""oud"", ""rose"", ""patchouli"", ""musky"", ""warm spicy""]","[""Agarwood (Oud)"", ""Black Rose"", ""Patchouli"", ""Caramel"", ""Jasmine"", ""Musk""]"
Perfume,nectar,4.0,63,3500,26.0,26.0,https://www.sephora.com/product/nectar-P428439?icid2=products grid:p428439,Sd Alcohol 40-B (Alcohol Denat.)- Fragrance- Water- Benzyl Alcohol- Benzyl Benzoate- Citral- Citronellol- Eugenol- Farnesol- Geraniol- Isoeugenol- Limonene- Linalool. ,0,Santa Eulalia,"[""coconut"", ""vanilla"", ""sweet"", ""tropical"", ""milky""]","[""Fruits"", ""White Flowers"", ""Coconut"", ""Saffron"", ""Lily-of-the-Valley"", ""Lemon Leaf"", ""Vanilla Absolute""]"
Perfume,angel,4.0,1000,21500,84.0,84.0,https://www.sephora.com/product/angel-P9864?icid2=products grid:p9864,Alcohol- Fragrance- Water- Butylphenyl Methylpropional- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Bht- Coumarin- Limonene- Linalool- Geraniol- Amyl Cinnamal- Citronellol- Benzyl- Salicylate- Citral- Farnesol- Hexyl Cinnamal- Eugenol- Benzyl- Benzoate- Isoeugenol- Ci 60730/Ext- Violet 2- Ci 19140/Yellow 5- Ci 42090/Blue 1- Ci 17200/Red 33.,0,Al Haramain Perfumes,"[""fresh spicy"", ""aromatic"", ""vanilla"", ""floral"", ""musky"", ""citrus""]","{""middle"": [""Lavender"", ""Nutmeg"", ""Heliotrope""], ""base"": [""Amber"", ""Vanilla"", ""Musk""], ""top"": [""Mandarin Orange"", ""Rosemary"", ""Galbanum""]}"
Perfume,nectar,4.0,63,3500,26.0,26.0,https://www.sephora.com/product/nectar-P428439?icid2=products grid:p428439,Sd Alcohol 40-B (Alcohol Denat.)- Fragrance- Water- Benzyl Alcohol- Benzyl Benzoate- Citral- Citronellol- Eugenol- Farnesol- Geraniol- Isoeugenol- Limonene- Linalool. ,0,Estiara,"[""sweet"", ""coffee"", ""fruity"", ""fresh"", ""musky"", ""milky""]","{""middle"": [""Apple"", ""Praline"", ""Peony"", ""Cappuccino""], ""base"": [""Musk"", ""Cedar""], ""top"": [""Lemon"", ""Red Berries"", ""Green Notes""]}"
Perfume,eternity,4.0,285,2700,73.0,73.0,https://www.sephora.com/product/eternity-P4099?icid2=products grid:p4099,Alcohol Denat.- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Hexyl Cinnamal- Benzophenone-3- Ethylhexyl Salicylate- Butyl Methoxydibenzoylmethane- Citronellol- Citral- Propylene Glycol- Linalool- Geraniol- Bht- Disodium Edta- Acrylates/Octylacrylamide Copolymer- Hydrolyzed Jojoba Esters- Ext. D&C Violet No. 2 (Ci 60730).,1,Flamboyant,"[""fruity"", ""vanilla"", ""fresh"", ""sweet"", ""aquatic"", ""green""]","[""Green Apple"", ""Pear"", ""Vanilla"", ""Musk""]"
Perfume,indigo,4.5,480,17700,74.0,74.0,https://www.sephora.com/product/indigo-P385317?icid2=products grid:p385317,Alcohol Denat.- Fragrance- Water- Cinnamal- Limonene- Linalool- Geraniol- Citronellol- Citral- Benzyl Alcohol- Coumarin.,0,Vurv,"[""white floral"", ""fresh spicy"", ""rose"", ""patchouli"", ""vanilla""]","{""middle"": [""Rose"", ""Jasmine""], ""base"": [""Patchouli"", ""Vanilla"", ""Cashmirwood""], ""top"": [""Neroli"", ""Black Pepper""]}"
Cologne,vintage,5.0,139,2100,72.0,72.0,https://www.sephora.com/product/vintage-P158521?icid2=products grid:p158521,Alcohol Denat- Water- Fragrance- Benzyl Benzoate- Butylphenyl Methylpropional- Cinnamal-  Citral- Citronellol- Coumarin- Eugenol- Geraniol- Isoeugenol- Limonene- Linalool.,0,Alan Bray,"[""rose"", ""patchouli"", ""warm spicy"", ""earthy"", ""woody""]","{""middle"": [""Rose""], ""base"": [""Patchouli"", ""Teak Wood"", ""Rose Oil""], ""top"": [""Rose"", ""Green Leaves""]}"
Perfume,love story,4.5,194,13100,132.0,132.0,https://www.sephora.com/product/love-story-P393664?icid2=products grid:p393664,Alcohol Denat.- Fragrance- Water- Ethylhexyl Methoxycinnamate- Butylphenyl Methylpropional- Benzyl Salicylate- Benzophenone-3- Ethylhexyl Salicylate- Hydroxycitronellal- Limonene- Linalool- Alpha-Isomethyl Ionone- Butyl Methoxydibenzoylmethane- Citronellol- Hexyl Cinnamal- Geraniol- Bht- Benzyl Benzoate- Citral- Coumarin- Benzyl Alcohol- Propylene Glycol- Acrylates/Octylacrylamide Copolymer- Hydrolyzed Jojoba Esters- Fd&C Yellow No. 6 (Ci 15985)- Fd&C Yellow No. 5 (Ci 19140)- Ext. D&C Violet No. 2 (Ci 60730)- Fd&C Red No. 4 (Ci 14700).,0,Mixit,"[""citrus"", ""woody"", ""fresh spicy"", ""powdery"", ""balsamic"", ""vanilla""]","[""Patchouli"", ""Sweet Orange"", ""Bergamot"", ""Grapefruit"", ""Black Currant"", ""Lime"", ""Rose"", ""Jasmine"", ""Sandalwood"", ""Cedar"", ""Vanilla"", ""Musk""]"
Perfume,black tulip,4.5,206,10600,74.0,74.0,https://www.sephora.com/product/black-tulip-P415763?icid2=products grid:p415763,Alcohol Denat.- Fragrance- Water- Alpha-Isomethyl Ionone- Benzyl Alcohol- Benzyl Benzoate- Benzyl Salicylate- Butylphenyl Methylpropional- Citral- Citronellol- Coumarin- Eugenol- Geraniol- Limonene- Linalool.,0,Pokrovka Trading House,"[""floral"", ""white floral"", ""woody"", ""rose"", ""warm spicy""]","{""middle"": [""Jasmine"", ""Rose"", ""Orange Blossom""], ""base"": [""Sandalwood"", ""Cedar""], ""top"": [""Tulip"", ""Bergamot""]}"
Cologne,pour homme,5.0,288,8300,115.0,158.0,https://www.sephora.com/product/pour-homme-P219907?skuId=1359298&icid2=products grid:p219907,"Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Linalool- Water- Limonene- 
Ethylhexyl- Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- 
Butyl Methylpropional- Alpha-Isomethyl Ionone- Citronellol- Citral- Couramin- Geraniol- 
Ci 60730 (Ext. Violet 2)- Ci 42090 (Blue I)- Ci 19140 (Yellow 5).",0,YanFroloff Perfumer,"[""citrus"", ""aromatic"", ""woody"", ""floral"", ""fresh spicy""]","[""Water Lily"", ""Lavender"", ""Orange"", ""Mandarin Orange"", ""Bergamot"", ""Patchouli"", ""Vetiver"", ""Woody Notes"", ""Sea Notes"", ""Ozonic notes""]"
Cologne,noir,4.5,62,2500,128.0,128.0,https://www.sephora.com/product/noir-P376714?icid2=products grid:p376714,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Citronellol- Cinnamyl Alcohol- Benzyl Benzoate- Hydroxycitronellal- Alpha-Isomethyl Ionone- Coumarin- Geraniol- Citral- Benzyl Alcohol- Farnesol- Eugenol ,0,Emmanuel Levain,"[""citrus"", ""woody"", ""green"", ""aromatic"", ""fresh spicy""]","{""middle"": [""Lemon"", ""Lime"", ""Bergamot"", ""Mandarin Orange""], ""base"": [""Cedar"", ""Patchouli""], ""top"": [""Petitgrain"", ""Guaiac Wood""]}"
Perfume,evening rose,4.5,23,2900,130.0,130.0,https://www.sephora.com/product/evening-rose-P388768?icid2=products grid:p388768,Alcohol Denat.- Evening Rose Fragrance Fragrance- Water- Geraniol- Citronellol- Benzyl Benzoate- Limonene- Benzyl Alcohol- Eugenol- Linalool- Farnesol- Citral- Cinnamal.Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.,1,Apple Parfums,"[""citrus"", ""woody"", ""rose"", ""aromatic"", ""earthy""]","{""middle"": [""Rose"", ""Vetiver""], ""base"": [""Patchouli""], ""top"": [""Orange"", ""Bergamot""]}"
Perfume,wild poppy,4.5,88,5500,128.0,128.0,https://www.sephora.com/product/wild-poppy-P440637?icid2=products grid:p440637,unknown,1,Pokrovka Trading House,"[""warm spicy"", ""floral"", ""white floral"", ""cinnamon"", ""powdery""]","{""middle"": [""Jasmine"", ""Heliotrope"", ""Ac\u00e1cia"", ""Cinnamon""], ""base"": [""Amber"", ""Sandalwood"", ""Musk""], ""top"": [""Cloves"", ""Basil""]}"
Cologne,pour homme,4.5,116,1800,90.0,90.0,https://www.sephora.com/product/pour-homme-P0901?icid2=products grid:p0901,unknown,0,YanFroloff Perfumer,"[""citrus"", ""aromatic"", ""woody"", ""floral"", ""fresh spicy""]","[""Water Lily"", ""Lavender"", ""Orange"", ""Mandarin Orange"", ""Bergamot"", ""Patchouli"", ""Vetiver"", ""Woody Notes"", ""Sea Notes"", ""Ozonic notes""]"
Cologne,pour homme,5.0,31,3300,94.0,94.0,https://www.sephora.com/product/pour-homme-P4957?icid2=products grid:p4957,unknown,0,YanFroloff Perfumer,"[""citrus"", ""aromatic"", ""woody"", ""floral"", ""fresh spicy""]","[""Water Lily"", ""Lavender"", ""Orange"", ""Mandarin Orange"", ""Bergamot"", ""Patchouli"", ""Vetiver"", ""Woody Notes"", ""Sea Notes"", ""Ozonic notes""]"
Perfume,indigo,4.5,480,17700,74.0,74.0,https://www.sephora.com/product/indigo-P385317?icid2=products grid:p385317,Alcohol Denat.- Fragrance- Water- Cinnamal- Limonene- Linalool- Geraniol- Citronellol- Citral- Benzyl Alcohol- Coumarin.,0,Baruti,"[""balsamic"", ""woody"", ""rose"", ""oud"", ""floral""]","[""Mastic or Lentisque"", ""Hiacynth"", ""Rose"", ""Olibanum"", ""Cedar"", ""Sandalwood"", ""Amber"", ""Agarwood (Oud)""]"
Perfume,indigo,4.5,480,17700,74.0,74.0,https://www.sephora.com/product/indigo-P385317?icid2=products grid:p385317,Alcohol Denat.- Fragrance- Water- Cinnamal- Limonene- Linalool- Geraniol- Citronellol- Citral- Benzyl Alcohol- Coumarin.,0,Magnetic Scent,"[""woody"", ""balsamic"", ""amber"", ""powdery"", ""rose"", ""musky""]","[""Mastic or Lentisque"", ""Rose"", ""Hyacinth"", ""Amber"", ""Incense"", ""Hibiscus"", ""Angelica"", ""Atlas Cedar"", ""Sandalwood"", ""Ambrette (Musk Mallow)""]"
Perfume,bonbon,4.5,216,19100,98.0,98.0,https://www.sephora.com/product/bonbon-P397836?icid2=products grid:p397836,"Alcohol- 
Parfum / Fragrance- 
Aqua / Water- 
Benzyl Salicylate- 
Limonene- 
Linalool- 
Benzyl Alcohol- 
Hydroxycitronellal- 
Ethylhexyl Methoxycinnamate- 
Alpha-Isomethyl Ionone- 
Coumarin- 
Citronellol- 
Butyl Methoxydibenzoylmethane-
Ethylhexyl Salicylate- 
Bht- 
Geraniol- 
Citral- 
Farnesol- 
Benzyl Benzoate-
Ci 60730 / Ext. Violet 2-
Ci 47005 / Yellow 10.",0,Viktor Rolf,"[""caramel"", ""sweet"", ""citrus"", ""white floral"", ""woody""]","{""middle"": [""Caramel"", ""Orange Blossom"", ""Jasmine""], ""base"": [""Guaiac Wood"", ""Sandalwood"", ""Amber"", ""Cedar""], ""top"": [""Mandarin Orange"", ""Orange"", ""Peach""]}"
Perfume,flowerbomb,4.5,4000,144700,165.0,165.0,https://www.sephora.com/product/flowerbomb-P255506?icid2=products grid:p255506,"Alcohol-
Parfum / Fragrance-
Aqua / Water-
Benzyl Salicylate-
Linalool-
Butyl Methoxydibenzoylmethane-
Ethylhexyl Methoxycinnamate-
Limonene-
Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate-
Coumarin-
Benzyl Alcohol-
Benzyl Benzoate-
Citral-
Ci 19140 / Yellow 5-
Ci 60730 / Ext. Violet 2-
Ci 17200 / Red 33.",0,Viktor Rolf,"[""floral"", ""patchouli"", ""white floral"", ""green"", ""citrus""]","{""middle"": [""Jasmine"", ""African Orange flower"", ""Freesia"", ""Rose"", ""Orchid""], ""base"": [""Musk"", ""Patchouli""], ""top"": [""Bergamot"", ""Tea"", ""Osmanthus""]}"
Perfume,flowerbomb bloom,4.0,90,7700,95.0,95.0,https://www.sephora.com/product/flowerbomb-bloom-P416704?icid2=products grid:p416704,"Alcohol- 
Parfum / Fragrance- 
Aqua / Water- 
Benzyl Salicylate- 
Linalool- 
Limonene-
Benzyl Alcohol- 
Benzotriazolyl Dodecyl P-Cresol- 
Hexyl Cinnamal- 
Coumarin- 
Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate- 
Geraniol- 
Citral- 
Tris (Tetramethylhydroxypiperidinol) Citrate- 
Citronellol- 
Benzyl Benzoate- 
Methyl Anthranilate- 
Ci 17200 / Red 33- 
Ci 60730 / Ext. Violet 2.
",0,Viktor Rolf,"[""woody"", ""floral"", ""fresh spicy"", ""fruity"", ""white floral"", ""citrus""]","{""middle"": [""Damask Rose"", ""Freesia"", ""Jasmine"", ""Mountain Air""], ""base"": [""Woody Notes""], ""top"": [""Pomegranate"", ""Mandarin Orange""]}"
